IdVenta,IdCliente,IdProducto,Cantidad,PrecioUnitario,FechaVenta,Sucursal
2424,652,2,19,3500.58,2024-10-27,Toluca Centro
3639,450,149,18,13455.61,2024-09-18,CDMX Norte
4819,778,152,15,1490.76,2024-01-15,Guadalajara
2365,461,320,9,7035.86,2024-05-28,CDMX Norte
1883,829,425,3,585.55,2025-10-03,Metepec
2100,787,282,9,21520.36,2023-06-16,Metepec
710,197,87909,9,1971.38,2023-04-24,Online
3491,728,409,14,13252.43,2025-02-26,Puebla
3060,155,177,18,2367.67,2024-07-22,Monterrey
638,783,88426,17,14512.63,2023-01-29,Online
4674,356,225,10,17722.58,2025-09-20,CDMX Norte
3626,477,243,19,9023.7,2024-11-17,CDMX Norte
2492,603,196,4,20876.28,2023-08-16,Toluca Centro
353,747,286,12,6462.44,31/31/2025,Toluca Centro
440,83,80240,5,12012.95,2024-12-20,Guadalajara
721,51002,116,6,6730.22,2025-01-13,Monterrey
3901,296,397,7,5005.42,2025-12-01,Puebla
4355,481,196,15,4672.83,2025-06-29,Metepec
3594,451,125,2,12031.5,2023-04-20,Toluca Centro
2022,308,111,11,817.81,2026-04-04,Puebla
2622,418,178,10,14081.67,2024-12-20,Monterrey
4211,79,362,13,23877.03,2023-10-21,Online
961,59858,152,1,22213.3,2023-09-27,Online
1185,68,69,19,14904.62,2023-12-26,Puebla
527,767,335,17,9907.95,31/31/2025,Metepec
4535,328,48,1,8509.16,2026-05-12,Metepec
1618,27,20,2,2231.52,2023-03-30,Monterrey
929,700,18,12,12267.32,31/31/2025,Monterrey
4545,488,363,13,12894.22,2024-06-14,Toluca Centro
4816,893,285,10,4699.2,2023-02-07,Metepec
36,473,363,2,4163.28,2023-05-19,
3642,23,140,18,7275.97,2023-06-30,Puebla
751,54557,257,10,5036.91,2024-05-15,Puebla
1358,814,40,18,24666.84,2025-06-02,Puebla
1633,6,413,1,12857.2,2023-01-01,Monterrey
2387,391,370,9,22435.12,2026-03-20,Online
68,367,82083,9,4370.39,2026-01-08,Puebla
2909,711,80,16,13776.78,2025-03-10,Online
2129,813,98,7,2808.0,2024-08-10,Puebla
4822,210,40,11,20582.62,2023-10-11,Guadalajara
645,660,72,-8,22335.87,2025-07-17,Metepec
4550,630,182,7,476.95,2024-11-01,Online
161,318,430,8,541.91,NO_FECHA,Toluca Centro
2602,167,49,9,6425.86,2023-03-05,Toluca Centro
3018,779,224,19,11673.29,2023-01-19,Puebla
1003,56411,316,17,12585.48,2025-09-24,Monterrey
979,53009,422,10,9267.85,2025-01-02,Monterrey
4046,118,38,2,8828.25,2023-03-18,Metepec
4028,653,74,14,14119.98,2024-10-19,Toluca Centro
271,57729,232,3,3891.42,2023-03-20,Guadalajara
1514,625,291,2,7812.27,2023-09-27,Toluca Centro
1273,72,341,15,23888.15,2025-06-29,Monterrey
649,50268,136,16,12290.16,2024-07-10,Toluca Centro
3648,1,96,17,9594.16,2024-05-23,Metepec
528,394,414,2,16234.01,2023-05-10,
3208,385,283,13,20706.1,2023-12-14,Monterrey
308,627,86117,2,17662.08,2025-07-24,Toluca Centro
1909,181,363,17,23763.2,2024-11-30,Metepec
4419,313,384,3,16764.23,2025-06-11,Puebla
3211,154,418,6,11096.34,2025-03-06,Metepec
3279,301,356,17,4138.03,2026-03-23,Metepec
3889,387,230,15,1663.05,2025-02-15,Monterrey
2029,32,411,11,6708.56,2025-09-29,Toluca Centro
147,244,269,-2,17766.61,2025-03-02,CDMX Norte
3167,201,22,15,18620.54,2024-05-28,Puebla
1256,829,306,7,7341.16,2024-04-06,Online
2213,599,373,19,7814.99,2025-12-29,Guadalajara
2813,805,427,12,19938.27,2026-04-20,Guadalajara
808,712,29,12,-3912.81,2023-04-24,Guadalajara
3627,750,74,6,19819.34,2023-02-01,CDMX Norte
131,27,310,18,22636.72,NO_FECHA,Guadalajara
4427,210,187,20,4677.41,2024-01-23,Online
1234,146,121,10,8468.57,2024-04-13,CDMX Norte
3856,813,432,16,19076.69,2023-02-17,Guadalajara
3008,108,207,9,18623.27,2024-01-15,Toluca Centro
2382,363,444,6,11113.22,2025-04-01,Metepec
2663,596,256,4,461.05,2023-08-17,Metepec
105,495,289,-20,9104.99,2023-04-06,Puebla
1950,566,449,6,24377.15,2026-03-29,Monterrey
3270,218,403,9,12072.64,2025-03-06,Monterrey
274,347,389,3,-1299.4,2025-04-20,Puebla
1577,588,25,3,3321.74,2024-02-23,Metepec
314,319,80987,20,7084.25,2026-06-13,Monterrey
1919,853,299,11,12574.24,2023-02-22,Online
1612,520,107,13,22673.51,2024-04-01,Metepec
2866,823,403,13,6652.63,2024-06-07,CDMX Norte
3840,356,138,14,17780.65,2024-04-27,Puebla
2276,219,431,16,989.51,2023-08-18,Metepec
569,318,180,3,23376.23,31/31/2025,Metepec
1800,39,423,17,17303.77,2026-04-10,Puebla
3249,310,232,9,21854.99,2026-01-25,Guadalajara
4271,52,362,10,19170.89,2024-02-21,Guadalajara
4557,822,135,2,12120.87,2025-12-13,Toluca Centro
4243,496,153,7,18040.4,2025-08-15,Metepec
1832,681,150,9,10133.26,2025-08-17,Guadalajara
2703,760,181,19,22052.73,2026-04-17,CDMX Norte
3303,444,401,4,4967.09,2025-06-07,Metepec
4584,695,89,2,20351.29,2023-04-15,Monterrey
3922,307,351,16,10553.08,2026-03-30,CDMX Norte
3326,499,246,2,13945.59,2025-01-15,Guadalajara
3781,668,255,20,22838.49,2023-03-14,Online
65,714,422,16,912.14,2026-13-01,Online
3398,164,32,3,197.47,2025-06-28,Puebla
4508,499,18,1,23213.82,2024-08-31,Online
200,459,83499,17,13838.42,2024-04-27,Puebla
1750,658,20,19,5352.92,2025-06-19,Puebla
795,152,406,-9,12769.77,2025-07-24,Metepec
138,487,422,8,22221.79,2023-10-29,
1567,345,386,5,6122.11,2026-01-08,Puebla
2121,413,47,9,7697.78,2025-03-24,Toluca Centro
1959,249,220,18,13174.75,2024-04-08,Online
593,625,222,19,9848.49,31/31/2025,Puebla
2791,329,448,5,9364.79,2023-03-14,Puebla
1799,265,253,8,10668.84,2024-02-01,Monterrey
733,54034,143,10,5908.74,2026-04-13,Guadalajara
2871,52,411,5,16291.66,2025-07-22,Toluca Centro
67,59111,213,2,4369.48,2026-02-10,CDMX Norte
4054,533,344,6,8971.26,2026-01-30,Puebla
4237,307,70,4,257.79,2024-01-15,Guadalajara
704,280,83733,8,19387.04,2023-03-08,Guadalajara
4198,730,437,17,6363.0,2026-01-10,CDMX Norte
4433,538,359,20,7932.01,2026-03-23,Puebla
239,775,407,10,19123.77,2025-02-30,Guadalajara
3846,331,125,4,11617.96,2023-11-22,Online
3476,470,411,19,17498.53,2025-06-04,Guadalajara
4068,435,362,2,23977.15,2023-09-21,Metepec
3458,758,136,15,14141.02,2023-07-01,Toluca Centro
2662,114,64,12,21943.75,2026-04-14,Toluca Centro
2571,274,391,1,12918.47,2023-05-31,Online
1932,829,109,5,15018.12,2023-07-15,Monterrey
4311,649,89,8,16558.45,2023-05-07,Metepec
1265,206,65,2,9702.61,2024-09-01,CDMX Norte
2201,450,250,9,16480.52,2024-01-08,CDMX Norte
3296,22,377,1,21268.78,2026-02-12,Guadalajara
2010,618,182,2,14351.33,2024-09-03,CDMX Norte
386,34,87472,7,24756.44,2023-01-01,Metepec
3349,304,150,1,12549.2,2023-03-30,Toluca Centro
572,804,88448,3,21452.7,2023-10-29,Guadalajara
2680,701,348,16,13168.3,2023-05-16,Online
2021,390,366,3,3533.4,2024-03-07,Monterrey
2056,434,14,8,11786.93,2024-08-14,Guadalajara
4371,279,319,3,17271.34,2025-05-18,Metepec
4423,673,297,12,19383.95,2023-01-03,Monterrey
3425,803,217,4,8750.39,2025-07-31,Puebla
913,52900,25,20,17509.3,2025-04-08,Toluca Centro
278,69,84173,13,9822.76,2023-11-24,Metepec
3125,560,240,1,5794.84,2023-04-20,Puebla
1010,608,86564,7,5801.86,2023-12-30,Guadalajara
298,145,53,3,-834.33,2026-05-02,Guadalajara
1125,543,182,20,24736.46,2023-05-05,Toluca Centro
3994,729,220,16,753.01,2023-10-03,Monterrey
4182,261,402,17,3743.02,2023-05-20,Guadalajara
404,673,88819,19,8410.5,2023-08-11,Toluca Centro
3596,849,342,13,349.06,2026-01-04,Guadalajara
912,575,224,19,5726.58,2025-03-12,
2624,879,189,19,8938.93,2024-01-20,Metepec
1558,438,154,14,2417.16,2024-04-14,Toluca Centro
3955,743,119,3,20184.2,2025-02-07,Puebla
1960,171,403,7,12806.84,2025-07-23,Online
2979,531,345,10,21101.48,2024-02-29,Monterrey
849,727,331,-6,18517.88,2023-09-06,CDMX Norte
468,580,219,13,14694.27,2026-05-30,
3987,364,85,11,6461.97,2023-07-15,Puebla
3033,160,204,11,18264.97,2026-02-11,Metepec
4585,835,65,8,1733.5,2025-07-10,Guadalajara
2113,554,65,2,17695.14,2024-07-15,Puebla
1310,118,251,1,7544.95,2024-10-19,CDMX Norte
4220,439,115,2,15554.56,2024-04-11,Online
130,491,154,16,-2755.73,2025-08-27,Puebla
4127,377,75,1,20887.96,2024-07-18,Online
37,58632,185,20,7692.27,2023-10-31,Metepec
300,595,208,19,23441.39,2024-10-22,
1806,778,282,5,14179.26,2026-03-18,Guadalajara
811,54887,47,8,7969.25,2024-05-09,Monterrey
2542,174,392,16,18065.92,2026-05-02,Puebla
954,774,229,16,5957.94,2025-09-14,
230,624,87977,12,24374.75,2024-01-07,CDMX Norte
332,856,87144,13,2454.48,2026-06-05,Puebla
1412,430,214,2,9610.2,2026-01-06,Guadalajara
4363,389,203,10,18319.96,2024-09-22,Online
1197,202,419,16,18791.54,2025-09-26,Puebla
4010,6,420,9,222.5,2026-04-22,Puebla
3244,217,144,6,9861.29,2026-02-04,CDMX Norte
4015,160,398,15,14045.93,2023-08-23,Toluca Centro
2180,78,248,5,5499.4,2025-04-01,Toluca Centro
1605,176,137,11,3040.28,2026-03-08,CDMX Norte
1498,451,255,6,7037.79,2025-12-24,Monterrey
622,409,199,12,-3778.46,2026-02-20,CDMX Norte
3135,767,148,5,20568.01,2026-01-16,Toluca Centro
483,868,339,-12,21579.99,2023-12-14,Metepec
3848,298,75,15,9856.26,2024-06-13,Toluca Centro
25,55881,243,7,15204.21,2025-08-16,CDMX Norte
3667,490,199,4,12697.44,2025-11-18,Toluca Centro
183,146,135,-13,12543.33,2023-01-06,Online
2667,831,121,19,9387.72,2026-05-15,CDMX Norte
2336,563,264,13,3404.95,2025-07-16,CDMX Norte
4466,899,327,20,8960.56,2024-09-23,Monterrey
282,395,376,6,5153.39,2023-09-26,
1553,433,224,13,4294.81,2024-03-13,Online
700,453,355,14,-2807.56,2025-10-04,Monterrey
4725,487,213,18,3702.9,2025-11-07,Online
2297,772,281,12,7340.61,2024-04-30,Toluca Centro
4668,854,52,19,14672.0,2026-03-13,Puebla
4126,844,377,16,9044.51,2023-09-24,Puebla
3600,716,159,1,6969.18,2026-03-14,Monterrey
4720,749,273,3,21897.9,2025-06-23,Online
1845,685,192,9,9644.27,2024-07-03,Toluca Centro
3324,862,331,2,19745.08,2025-09-10,CDMX Norte
717,234,389,-11,23500.38,2026-03-04,Toluca Centro
1874,411,15,14,1185.29,2023-12-08,Monterrey
3502,253,233,6,1663.07,2024-10-20,Toluca Centro
1703,415,246,7,14545.16,2023-12-01,Guadalajara
3054,719,138,15,24585.14,2025-10-31,CDMX Norte
145,52962,369,5,14166.2,2023-01-15,Metepec
2573,45,372,6,1585.91,2023-07-22,Online
2447,2,312,7,21641.44,2025-09-11,Toluca Centro
3711,231,327,17,21011.88,2024-09-20,CDMX Norte
4241,184,390,7,17400.21,2024-07-18,Online
1274,626,22,1,2831.69,2024-03-28,Monterrey
1565,259,94,7,18314.26,2026-02-14,Toluca Centro
1160,893,248,13,8635.11,2026-01-15,Monterrey
3526,653,208,5,7970.06,2023-12-25,CDMX Norte
1079,819,396,16,17787.63,2026-01-19,Monterrey
1427,189,69,12,12362.74,2024-03-08,Puebla
3753,86,441,15,13453.2,2025-07-25,Toluca Centro
4245,840,240,11,21870.36,2024-12-31,Monterrey
2794,83,186,19,21741.3,2025-11-06,Metepec
1515,474,402,20,12330.0,2024-09-03,Online
1821,171,335,12,13199.8,2023-09-25,Online
441,374,279,-6,16053.2,2024-06-04,Monterrey
2251,333,158,6,14062.47,2025-08-30,Metepec
3607,20,412,11,16612.72,2024-02-14,Guadalajara
34,267,418,6,-4842.06,2024-11-13,Metepec
3447,45,245,16,14662.64,2024-06-05,Online
3075,683,80,16,18468.22,2023-11-04,Monterrey
2757,895,185,14,11156.85,2024-01-10,Online
2971,716,416,10,13409.81,2026-05-27,Monterrey
2984,692,285,15,19488.95,2024-12-21,Guadalajara
3333,5,427,3,456.71,2023-05-16,Metepec
2054,219,226,19,9500.07,2025-01-08,Online
3758,830,319,18,2995.96,2023-03-16,Metepec
3547,900,3,2,19251.57,2023-06-24,Monterrey
1862,582,216,12,3968.13,2024-08-11,Toluca Centro
3532,767,336,10,21844.97,2024-08-25,Metepec
998,236,86916,4,24849.88,2024-04-18,Puebla
3658,373,367,15,20477.76,2024-04-25,CDMX Norte
2200,186,195,4,3574.93,2023-06-28,CDMX Norte
4321,699,106,2,2582.74,2024-02-03,Puebla
1733,486,182,14,15001.43,2025-08-02,Monterrey
1269,179,239,19,23963.94,2023-11-10,CDMX Norte
78,687,303,11,4300.86,2024-12-31,
3316,681,420,6,19001.8,2024-09-16,Monterrey
3622,39,131,18,19557.5,2025-03-28,CDMX Norte
1873,791,424,3,8691.5,2024-12-24,Monterrey
3397,60,300,2,19146.98,2023-10-27,Guadalajara
2390,486,371,19,3485.97,2024-08-16,Monterrey
493,56606,333,3,8418.26,2023-06-27,Monterrey
1737,305,327,10,4743.14,2023-03-12,CDMX Norte
2788,26,281,10,16464.44,2024-09-19,Puebla
4771,101,426,15,20043.62,2025-02-02,Metepec
1167,32,439,18,6782.8,2026-02-17,Toluca Centro
3961,330,193,2,22693.54,2024-08-25,Monterrey
857,589,194,13,1766.37,31/31/2025,Monterrey
2594,83,275,4,5003.07,2023-12-19,Puebla
1055,707,424,1,9002.87,2026-13-01,Metepec
1484,469,171,18,5915.49,2023-12-12,Toluca Centro
437,387,366,7,21495.86,NO_FECHA,Monterrey
1943,553,52,4,6859.96,2023-10-10,Puebla
1495,532,346,6,13386.03,2025-07-06,Online
3808,844,185,13,10478.34,2025-04-04,Monterrey
1596,483,253,8,9310.1,2025-07-31,Online
2701,865,107,15,6991.69,2024-09-30,Metepec
4706,553,149,11,12436.18,2023-10-21,Online
3740,95,387,18,6074.98,2025-06-27,Monterrey
2990,561,193,16,2215.28,2024-02-11,Puebla
1414,399,257,1,1709.48,2023-10-27,Online
1680,696,33,7,16485.27,2025-07-27,Puebla
4473,61,434,1,17865.14,2024-07-28,Monterrey
501,557,38,-12,5334.82,2025-04-05,Toluca Centro
2789,349,76,1,9742.15,2025-12-21,Puebla
3887,270,354,6,13016.25,2026-04-16,CDMX Norte
3123,889,179,9,23532.67,2026-01-08,Guadalajara
552,391,283,10,8073.05,2023-12-20,
3744,219,330,4,5353.65,2026-01-15,Monterrey
2111,416,235,15,80.35,2023-05-13,Guadalajara
265,55162,105,11,5368.51,2023-05-24,Online
3646,4,347,18,144.77,2024-03-03,Puebla
2852,356,275,5,167.65,2025-10-31,Monterrey
1194,705,375,3,5674.17,2025-11-15,Monterrey
444,632,291,18,6411.09,2025-01-17,
2625,99,207,7,18274.6,2025-06-06,Toluca Centro
698,782,80707,3,14313.61,2025-04-06,Puebla
3037,594,119,3,740.26,2023-10-19,Puebla
252,358,181,1,14542.37,2026-01-01,
1179,537,257,9,13615.69,2025-09-26,Guadalajara
65,714,422,16,912.14,2026-13-01,Online
4412,684,331,10,3726.91,2023-07-30,Puebla
3276,350,438,4,24200.88,2025-05-12,Guadalajara
1157,50,136,11,12469.54,2024-10-14,Online
3705,535,50,16,15034.15,2025-08-13,Toluca Centro
534,290,333,15,7928.47,2023-05-08,
3113,228,209,14,10739.95,2025-05-18,Puebla
2044,184,404,10,12854.11,2023-09-14,Monterrey
823,59005,60,6,7460.82,2023-03-26,Metepec
2357,461,250,4,24732.46,2026-03-01,Online
3930,735,238,19,8235.36,2023-09-02,Guadalajara
57,68,441,-12,8595.55,2023-10-09,Metepec
2558,271,435,7,19691.45,2025-03-04,Online
3318,613,63,9,9723.01,2026-04-17,Monterrey
2894,872,448,14,19719.63,2025-05-29,Puebla
3625,510,196,20,13202.45,2024-05-05,Toluca Centro
4756,352,86,13,7166.79,2024-03-09,Puebla
399,380,92,-17,1729.86,2025-12-24,Metepec
2371,121,366,20,5568.04,2024-11-28,Toluca Centro
654,499,177,18,9698.17,2023-03-04,
4685,538,58,13,20889.21,2023-04-05,Puebla
1895,30,237,8,12658.32,2023-07-31,Metepec
2818,682,351,4,8767.1,2026-04-11,Toluca Centro
3879,514,77,19,14425.01,2025-05-01,Guadalajara
4137,658,440,7,13030.18,2023-11-28,Guadalajara
4281,294,16,18,1808.37,2026-04-04,CDMX Norte
132,86,43,1,19957.08,2025-12-30,
3212,566,86,12,15139.54,2026-03-21,Puebla
1743,272,116,13,8292.59,2024-06-11,Metepec
1112,464,393,10,13205.33,2026-05-07,Metepec
1601,314,15,11,8474.77,2025-07-27,Online
1751,716,181,11,4829.79,2023-11-10,Toluca Centro
3289,751,38,17,5073.31,2026-05-15,Guadalajara
3374,186,239,17,6898.4,2025-01-23,CDMX Norte
3726,351,157,3,23734.62,2024-06-22,Toluca Centro
667,55097,229,2,14216.93,2025-06-20,Puebla
196,748,36,12,-2929.78,2024-08-07,Metepec
2896,740,103,15,3284.15,2026-03-28,Puebla
1830,606,58,19,5061.48,2023-04-12,Puebla
907,50359,117,14,10485.97,2024-09-21,Metepec
3976,336,124,11,936.72,2025-10-13,Monterrey
855,773,410,-19,16863.15,2024-06-25,Online
4056,260,294,6,23289.5,2023-10-04,Toluca Centro
4413,10,375,4,18572.14,2025-10-14,Online
3691,8,259,18,3028.16,2025-08-24,Toluca Centro
4,762,440,1,-4426.12,2023-04-15,Puebla
3704,842,319,14,5380.68,2025-04-21,Metepec
2642,414,181,15,15250.82,2023-11-10,Toluca Centro
3604,853,34,12,4206.36,2024-06-25,Metepec
2329,684,405,18,19508.42,2024-01-22,Metepec
4775,327,147,13,23681.21,2025-07-26,Online
2105,836,337,16,9230.0,2026-04-01,Toluca Centro
2969,354,117,15,19912.78,2025-11-21,Toluca Centro
957,422,187,-8,2271.99,2024-01-01,Monterrey
1105,899,408,20,7333.85,2024-12-24,Metepec
3931,158,342,3,4805.46,2023-04-20,Toluca Centro
2272,98,239,18,16342.71,2023-07-07,Puebla
938,50,82374,4,12284.82,2025-02-21,Puebla
1057,53513,212,9,21586.83,2025-10-16,Toluca Centro
1712,256,425,10,8385.79,2025-08-05,Guadalajara
1989,795,204,15,22130.69,2023-11-14,CDMX Norte
3819,130,387,8,132.86,2026-02-11,Monterrey
3855,226,86,10,7684.82,2024-12-20,Metepec
1855,554,117,9,12317.94,2024-03-01,Online
1707,584,287,11,8070.43,2024-03-04,Puebla
2975,77,354,18,21719.42,2026-01-04,Metepec
4395,74,365,2,16364.15,2026-04-27,Toluca Centro
2286,211,283,1,3418.75,2025-10-20,CDMX Norte
1084,495,205,16,11755.62,2024-12-01,Metepec
3171,662,292,11,18593.25,2024-07-26,Online
4671,762,65,16,21581.49,2024-12-24,CDMX Norte
4394,397,363,14,10005.49,2023-04-21,Monterrey
719,175,264,13,3833.22,31/31/2025,Guadalajara
2546,206,59,12,16305.37,2024-05-24,Online
1949,718,172,11,21315.47,2025-11-18,Puebla
2610,831,299,19,18950.15,2024-10-15,Monterrey
3968,855,230,3,23783.25,2025-09-07,Monterrey
3013,679,421,16,13320.98,2025-12-01,Toluca Centro
3783,337,26,17,16871.04,2025-12-21,Metepec
4448,464,371,19,1161.25,2025-03-05,Metepec
3933,720,166,20,19237.29,2024-04-17,Guadalajara
2301,318,320,20,24781.65,2024-02-12,Monterrey
1229,779,137,10,22044.64,2023-03-02,Guadalajara
1043,134,321,15,19990.85,31/31/2025,Online
4023,226,40,1,2411.3,2023-07-20,Metepec
2064,209,313,12,22413.78,2024-10-30,Puebla
77,153,209,10,7397.16,2025-02-30,Guadalajara
1236,703,54,6,17913.57,2026-03-18,Guadalajara
1052,833,86946,20,17628.21,2023-01-22,Puebla
4141,156,49,10,17844.24,2023-01-11,Monterrey
828,295,41,17,15164.45,2024-10-13,
4029,634,211,4,22734.82,2023-06-11,Toluca Centro
3883,569,103,17,4025.94,2025-04-16,Online
2263,178,253,16,8168.66,2025-09-08,Puebla
4440,201,334,6,18666.6,2024-10-15,Online
1564,330,116,18,11002.18,2024-03-03,Monterrey
2776,736,71,12,632.83,2026-01-27,Puebla
508,174,365,16,-4412.14,2025-03-10,Toluca Centro
1723,271,183,18,16564.84,2024-05-30,Toluca Centro
3190,444,119,19,11317.31,2023-08-04,Metepec
3487,843,446,20,1090.9,2025-10-03,Monterrey
3696,139,289,7,1950.12,2023-08-04,CDMX Norte
2778,442,438,16,6517.84,2026-06-06,CDMX Norte
1614,387,176,1,7287.03,2024-01-08,Guadalajara
1219,460,315,15,22497.87,2026-05-29,Toluca Centro
2059,673,446,11,16406.35,2025-08-23,Toluca Centro
1336,521,304,13,9534.63,2024-02-01,Monterrey
430,2,391,3,-3974.38,2024-07-05,Toluca Centro
1982,470,279,12,4855.99,2023-01-20,Puebla
482,20,82173,8,12894.66,2026-05-13,Toluca Centro
2629,854,181,6,13935.88,2025-01-16,Toluca Centro
2008,436,244,1,6379.37,2026-02-07,Puebla
3498,721,161,19,24746.57,2026-03-31,Monterrey
2268,81,53,9,19983.09,2025-06-02,CDMX Norte
4752,739,240,11,17159.39,2023-02-26,Online
3795,103,439,19,1523.69,2025-02-09,Puebla
2308,596,168,6,6616.54,2025-03-06,Online
4071,677,156,20,13458.92,2024-11-05,Metepec
164,816,84580,2,2929.81,2023-02-10,Monterrey
4422,510,67,10,10358.72,2024-06-05,Online
3268,685,165,13,23131.55,2025-06-18,Toluca Centro
427,51367,117,16,9488.05,2024-03-13,Metepec
2787,228,82,3,18708.79,2023-06-23,Online
4352,554,4,12,4307.82,2024-01-02,Monterrey
3005,9,62,9,6030.41,2024-04-20,Guadalajara
2258,203,106,5,103.17,2024-02-11,Toluca Centro
3052,760,95,11,17523.86,2023-10-30,Monterrey
3227,791,350,15,24361.72,2025-08-08,Monterrey
3312,22,121,13,9940.34,2025-05-31,Puebla
21,625,448,-15,12515.18,2025-10-17,CDMX Norte
3941,857,11,5,613.88,2026-04-22,Monterrey
2519,527,59,7,16531.32,2024-05-26,CDMX Norte
489,225,380,-18,2315.08,2025-12-04,Monterrey
1060,30,121,5,-2460.26,2026-02-03,Toluca Centro
4024,642,448,13,3713.47,2023-06-29,Monterrey
3709,891,134,11,23342.84,2025-06-13,CDMX Norte
2108,808,224,4,18608.04,2023-04-18,Metepec
2404,357,283,14,3911.54,2025-05-21,Monterrey
2656,565,139,2,971.24,2024-06-08,Monterrey
2539,592,125,17,7066.59,2025-05-12,Toluca Centro
2257,580,296,18,5389.83,2023-05-16,Guadalajara
4022,827,74,8,23248.17,2024-05-06,Puebla
4063,720,439,8,13693.47,2024-12-29,CDMX Norte
976,371,182,3,-79.84,2023-02-07,Toluca Centro
933,281,120,-2,11035.02,2025-04-27,Guadalajara
4336,799,415,14,1682.1,2023-01-13,CDMX Norte
3615,891,337,16,18110.76,2025-10-18,Guadalajara
1965,382,119,1,2798.5,2024-04-04,Metepec
4568,480,231,14,9013.59,2024-05-25,Monterrey
3223,759,213,4,4791.82,2023-04-06,Metepec
3818,172,447,3,15885.81,2023-09-25,Metepec
1429,162,387,2,15805.63,2025-02-23,Metepec
2506,197,24,8,8746.02,2023-04-24,Monterrey
1339,624,205,12,23999.15,2025-01-25,Monterrey
1205,772,85,20,3750.02,2025-08-22,Online
3260,160,257,2,5267.91,2023-12-15,Online
1666,577,244,9,13981.48,2026-02-15,Puebla
208,125,305,16,-2752.55,2025-06-01,Toluca Centro
4327,427,327,18,9033.33,2025-05-28,Online
1061,621,61,2,12143.54,2026-13-01,Toluca Centro
4501,703,141,6,11912.16,2024-05-02,Metepec
2966,364,380,2,13870.24,2023-07-11,Monterrey
1527,606,382,8,11565.89,2023-03-07,Guadalajara
563,730,61,11,1971.22,31/31/2025,Guadalajara
3148,544,409,3,4991.57,2024-01-14,CDMX Norte
2290,72,271,17,15492.01,2026-03-01,Toluca Centro
2641,244,156,18,15947.24,2024-05-06,Toluca Centro
4678,331,60,6,23905.32,2024-03-31,CDMX Norte
122,837,87464,7,5069.83,2025-02-05,Puebla
791,803,97,7,23747.19,2025-02-30,Puebla
4516,729,68,5,1506.63,2025-07-28,Online
3713,548,96,18,7264.12,2023-11-12,Puebla
1425,802,256,19,23510.42,2023-06-15,Puebla
1975,56,26,15,2998.12,2025-06-25,Toluca Centro
2389,671,241,2,11008.8,2024-03-27,Guadalajara
2440,80,3,12,21485.99,2024-06-13,CDMX Norte
3966,400,329,5,3122.82,2025-05-25,CDMX Norte
1455,621,7,4,13122.36,2024-01-29,Toluca Centro
3010,154,316,17,8078.38,2024-02-02,Online
766,647,280,10,-1391.36,2023-10-23,Monterrey
2548,313,21,10,16191.13,2023-04-01,Online
1910,771,343,3,6993.35,2023-05-25,Online
2693,362,332,5,21650.77,2023-08-24,Toluca Centro
3904,855,70,7,2112.96,2025-12-29,Monterrey
2561,449,88,15,23673.95,2026-04-23,Metepec
1304,627,88,2,12239.64,2025-02-04,Online
2043,343,195,11,23941.57,2024-03-11,Online
2873,283,444,20,16487.2,2024-05-10,Puebla
4207,675,27,8,24728.15,2024-09-11,Toluca Centro
4597,529,304,8,10647.48,2025-06-12,Toluca Centro
1452,6,427,12,602.05,2023-09-26,Puebla
4366,568,371,15,20442.67,2023-12-30,Puebla
106,444,191,13,-3571.0,2023-02-01,Online
797,354,178,2,14553.47,31/31/2025,Guadalajara
1154,126,192,3,16958.41,2026-03-27,Puebla
3168,740,440,8,11887.65,2026-02-23,Puebla
2103,711,32,1,9076.03,2023-07-18,Puebla
3488,437,34,10,19142.28,2024-02-22,Online
3728,783,82,7,22204.57,2024-05-10,Toluca Centro
2300,485,302,10,8392.32,2025-01-08,Toluca Centro
3286,400,402,16,18333.83,2025-03-11,Metepec
125,290,112,9,14115.02,NO_FECHA,Metepec
1511,610,397,17,19729.91,2023-10-22,Guadalajara
